+-------+-----+-----+-----+-----+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |              URI              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/15629             | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 597.000   | 597.000   | 597.000      | 597.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/23145             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 582.000   | 582.000   | 582.000      | 582.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/23145     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/29997              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 578.000   | 578.000   | 578.000      | 578.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/25231             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 601.000   | 601.000   | 601.000      | 601.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/27697             | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 587.000   | 587.000   | 587.000      | 587.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/23680              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 525.000   | 525.000   | 525.000      | 525.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/27697     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/19064             | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 580.000   | 580.000   | 580.000      | 580.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/29997 | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 13334.000 | 13334.000 | 13334.000    | 13334.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/23680 | 0.176 | 0.176 | 0.176   | 0.176 | 0.176 | 0.176 | 0.176 | 0.000  | 13245.000 | 13245.000 | 13245.000    | 13245.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/7650               | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 498.000   | 498.000   | 498.000      | 498.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/23680          | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/25912          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/7650  | 0.236 | 0.236 | 0.236   | 0.236 | 0.236 | 0.236 | 0.236 | 0.000  | 13449.000 | 13449.000 | 13449.000    | 13449.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/7650           | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/12943             | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 567.000   | 567.000   | 567.000      | 567.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/161               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 584.000   | 584.000   | 584.000      | 584.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/2836           | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/161       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/5594      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/10241             | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 587.000   | 587.000   | 587.000      | 587.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/311                | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 567.000   | 567.000   | 567.000      | 567.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/311   | 0.188 | 0.188 | 0.188   | 0.188 | 0.188 | 0.188 | 0.188 | 0.000  | 13218.000 | 13218.000 | 13218.000    | 13218.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/14083              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 519.000   | 519.000   | 519.000      | 519.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/25912 | 0.284 | 0.284 | 0.284   | 0.284 | 0.284 | 0.284 | 0.284 | 0.000  | 13355.000 | 13355.000 | 13355.000    | 13355.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/21428     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/25912              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 517.000   | 517.000   | 517.000      | 517.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/26160             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 622.000   | 622.000   | 622.000      | 622.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/5928               | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 543.000   | 543.000   | 543.000      | 543.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/14083 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13362.000 | 13362.000 | 13362.000    | 13362.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/28170 | 0.188 | 0.188 | 0.188   | 0.188 | 0.188 | 0.188 | 0.188 | 0.000  | 13380.000 | 13380.000 | 13380.000    | 13380.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/14083          | 0.036 | 0.036 | 0.036   | 0.036 | 0.036 | 0.036 | 0.036 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/5928  | 0.264 | 0.264 | 0.264   | 0.264 | 0.264 | 0.264 | 0.264 | 0.000  | 13660.000 | 13660.000 | 13660.000    | 13660.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/4235               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 554.000   | 554.000   | 554.000      | 554.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/13359          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/9675              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 581.000   | 581.000   | 581.000      | 581.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/4546              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 645.000   | 645.000   | 645.000      | 645.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/16821     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/4235  | 0.232 | 0.232 | 0.232   | 0.232 | 0.232 | 0.232 | 0.232 | 0.000  | 13695.000 | 13695.000 | 13695.000    | 13695.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/4235           | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/3797              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 650.000   | 650.000   | 650.000      | 650.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/3797      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29324             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 605.000   | 605.000   | 605.000      | 605.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/29324     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/1391              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 600.000   | 600.000   | 600.000      | 600.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/18136          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/18136 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13282.000 | 13282.000 | 13282.000    | 13282.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/4704               | 0.032 | 0.032 | 0.032   | 0.032 | 0.032 | 0.032 | 0.032 | 0.000  | 534.000   | 534.000   | 534.000      | 534.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/18444              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 526.000   | 526.000   | 526.000      | 526.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/4704  | 0.248 | 0.248 | 0.248   | 0.248 | 0.248 | 0.248 | 0.248 | 0.000  | 13355.000 | 13355.000 | 13355.000    | 13355.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/9963               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 520.000   | 520.000   | 520.000      | 520.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/8627               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 556.000   | 556.000   | 556.000      | 556.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/18444 | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13434.000 | 13434.000 | 13434.000    | 13434.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/29358              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 548.000   | 548.000   | 548.000      | 548.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/9963  | 0.200 | 0.200 | 0.200   | 0.200 | 0.200 | 0.200 | 0.200 | 0.000  | 13349.000 | 13349.000 | 13349.000    | 13349.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/9963           | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/8627  | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 13173.000 | 13173.000 | 13173.000    | 13173.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/25959              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 485.000   | 485.000   | 485.000      | 485.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/29358 | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13463.000 | 13463.000 | 13463.000    | 13463.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/29358          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/1691      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/25959 | 0.232 | 0.232 | 0.232   | 0.232 | 0.232 | 0.232 | 0.232 | 0.000  | 13463.000 | 13463.000 | 13463.000    | 13463.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/25959          | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29240             | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 661.000   | 661.000   | 661.000      | 661.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/24299             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 572.000   | 572.000   | 572.000      | 572.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/24299     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/25977             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 582.000   | 582.000   | 582.000      | 582.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/17692             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 615.000   | 615.000   | 615.000      | 615.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/17692     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/17873              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 470.000   | 470.000   | 470.000      | 470.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/19036              | 0.028 | 0.028 | 0.028   | 0.028 | 0.028 | 0.028 | 0.028 | 0.000  | 540.000   | 540.000   | 540.000      | 540.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/19036 | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 13173.000 | 13173.000 | 13173.000    | 13173.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/12654              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 520.000   | 520.000   | 520.000      | 520.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/17873 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13282.000 | 13282.000 | 13282.000    | 13282.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/18136              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 516.000   | 516.000   | 516.000      | 516.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/28170              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 563.000   | 563.000   | 563.000      | 563.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/12654 | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13271.000 | 13271.000 | 13271.000    | 13271.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/12654          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/12896              | 0.008 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 536.000   | 536.000   | 1072.000     | 536.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/21428             | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 562.000   | 562.000   | 1124.000     | 562.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /                             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 21745.000 | 21745.000 | 43490.000    | 21745.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/11153             | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 562.000   | 562.000   | 1124.000     | 562.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/16821             | 0.004 | 0.004 | 0.008   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 595.000   | 595.000   | 1190.000     | 595.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/13359 | 0.208 | 0.216 | 0.424   | 0.212 | 0.216 | 0.216 | 0.216 | 0.004  | 13272.000 | 13272.000 | 26544.000    | 13272.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/13359              | 0.020 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 480.000   | 480.000   | 960.000      | 480.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/14175 | 0.244 | 0.280 | 0.524   | 0.262 | 0.280 | 0.280 | 0.280 | 0.018  | 13282.000 | 13282.000 | 26564.000    | 13282.000 |
| 2     | 0   | 1   | 0   | 1   | 0   | GET    | /api/estate/29501             | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 631.000   | 631.000   | 631.000      | 315.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/2836  | 0.224 | 0.236 | 0.460   | 0.230 | 0.236 | 0.236 | 0.236 | 0.006  | 13463.000 | 13463.000 | 26926.000    | 13463.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/12642             | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 585.000   | 585.000   | 1170.000     | 585.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/22462     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/22462             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 585.000   | 585.000   | 1170.000     | 585.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/9965  | 0.224 | 0.256 | 0.480   | 0.240 | 0.256 | 0.256 | 0.256 | 0.016  | 13463.000 | 13463.000 | 26926.000    | 13463.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/9965               | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 578.000   | 578.000   | 1156.000     | 578.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/1092              | 0.004 | 0.004 | 0.008   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 583.000   | 583.000   | 1166.000     | 583.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/5594              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 651.000   | 651.000   | 1302.000     | 651.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/22310     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/13629             | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 673.000   | 673.000   | 1346.000     | 673.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/25036             | 0.000 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 638.000   | 638.000   | 1276.000     | 638.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/28901              | 0.004 | 0.036 | 0.040   | 0.020 | 0.036 | 0.036 | 0.036 | 0.016  | 531.000   | 531.000   | 1062.000     | 531.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/25662             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 581.000   | 581.000   | 1162.000     | 581.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/16569              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 495.000   | 495.000   | 990.000      | 495.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/24718     | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/5313               | 0.024 | 0.024 | 0.024   | 0.012 | 0.024 | 0.024 | 0.024 | 0.012  | 494.000   | 494.000   | 988.000      | 494.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/9635  | 0.220 | 0.244 | 0.464   | 0.232 | 0.244 | 0.244 | 0.244 | 0.012  | 13495.000 | 13495.000 | 26990.000    | 13495.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/9635               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 526.000   | 526.000   | 1052.000     | 526.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/24215     | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/24215             | 0.000 | 0.016 | 0.016   | 0.008 | 0.016 | 0.016 | 0.016 | 0.008  | 624.000   | 624.000   | 1248.000     | 624.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/23522             | 0.000 | 0.028 | 0.028   | 0.014 | 0.028 | 0.028 | 0.028 | 0.014  | 625.000   | 625.000   | 1250.000     | 625.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/18551             | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 645.000   | 645.000   | 1290.000     | 645.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/20526             | 0.000 | 0.012 | 0.012   | 0.006 | 0.012 | 0.012 | 0.012 | 0.006  | 591.000   | 591.000   | 1182.000     | 591.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/21462 | 0.252 | 0.264 | 0.516   | 0.258 | 0.264 | 0.264 | 0.264 | 0.006  | 13362.000 | 13362.000 | 26724.000    | 13362.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/23522     | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/28901 | 0.204 | 0.212 | 0.416   | 0.208 | 0.212 | 0.212 | 0.212 | 0.004  | 13619.000 | 13619.000 | 27238.000    | 13619.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/21462              | 0.008 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 572.000   | 572.000   | 1144.000     | 572.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/14287     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/12952              | 0.004 | 0.008 | 0.012   | 0.006 | 0.008 | 0.008 | 0.008 | 0.002  | 625.000   | 625.000   | 1250.000     | 625.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/5313  | 0.212 | 0.232 | 0.444   | 0.222 | 0.232 | 0.232 | 0.232 | 0.010  | 13218.000 | 13218.000 | 26436.000    | 13218.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/15635              | 0.012 | 0.012 | 0.024   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 549.000   | 549.000   | 1098.000     | 549.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/12952 | 0.176 | 0.224 | 0.400   | 0.200 | 0.224 | 0.224 | 0.224 | 0.024  | 13487.000 | 13487.000 | 26974.000    | 13487.000 |
